time,open,high,low,close,Plot,regime,direction,h1_adx,m15_adx,choch,fvg,zone,bos,ob,sweep,session,atr,atr_ratio,h1_direction,alert_fired
2026-03-06T09:55:00Z,5089.755,5093.37,5083.33,5085.715,,3,0,26.822351294819608,23.0716049331453,0,0,1,0,0,0,4,7.504447609075217,1.0666056219162965,-1,0
2026-03-06T10:00:00Z,5085.77,5087.74,5078.22,5081.565,,3,0,26.822351294819608,23.0716049331453,0,0,1,0,0,0,4,7.648415636998381,1.0666056219162965,-1,0
2026-03-06T10:05:00Z,5081.575,5086.525,5075.66,5086.465,,3,0,26.822351294819608,23.0716049331453,0,0,1,0,0,1,4,7.878171662927053,1.0666056219162965,-1,0
2026-03-06T10:10:00Z,5086.385,5090.895,5082.225,5082.77,,3,0,26.822351294819608,24.914232158486453,0,0,1,0,0,0,4,7.93473082986084,1.088602499238952,-1,0
2026-03-06T10:15:00Z,5082.65,5085.495,5081.08,5082.595,,3,0,26.822351294819608,24.914232158486453,0,0,1,0,0,0,4,7.683321484870777,1.088602499238952,-1,0
2026-03-06T10:20:00Z,5082.6,5086.42,5079.925,5085.095,,3,0,26.822351294819608,24.914232158486453,0,0,1,0,0,0,4,7.5984413788085705,1.088602499238952,-1,0
2026-03-06T10:25:00Z,5085.085,5093.35,5083.425,5087.47,,1,-1,26.822351294819608,26.226028468220687,0,0,1,0,0,0,4,7.764624137465114,1.0949733415726164,-1,1
2026-03-06T10:30:00Z,5087.305,5091.855,5085.8,5086.01,,1,-1,26.822351294819608,26.226028468220687,0,0,1,0,0,0,4,7.642508127646133,1.0949733415726164,-1,0
2026-03-06T10:35:00Z,5086.005,5089.525,5085.26,5088.895,,1,-1,26.822351294819608,26.226028468220687,0,0,1,0,0,0,4,7.401257547099939,1.0949733415726164,-1,1
2026-03-06T10:40:00Z,5088.82,5089.445,5081.17,5081.915,,1,-1,26.822351294819608,27.44412504154533,0,0,1,0,0,0,4,7.4636677223070595,1.083204431993531,-1,0
2026-03-06T10:45:00Z,5081.765,5090.47,5081.765,5088.915,,1,-1,26.822351294819608,27.44412504154533,0,0,1,0,0,0,4,7.552334313570836,1.083204431993531,-1,1
2026-03-06T10:50:00Z,5088.945,5090.88,5086.125,5090.785,,1,-1,26.822351294819608,27.44412504154533,0,0,0,0,0,0,4,7.352524719744356,1.083204431993531,-1,0
2026-03-06T10:55:00Z,5090.755,5093.15,5086.125,5091.13,,1,-1,27.015337669217434,28.345434099528557,0,0,0,0,0,0,4,7.329130096905447,1.076179790683362,-1,0
2026-03-06T11:00:00Z,5091.165,5091.55,5083.79,5084.82,,1,-1,27.015337669217434,28.345434099528557,0,0,1,0,0,0,4,7.359906518555073,1.076179790683362,-1,1
2026-03-06T11:05:00Z,5084.81,5088.205,5081.305,5087.86,,1,-1,27.015337669217434,28.345434099528557,0,0,1,0,0,0,4,7.327056052943971,1.076179790683362,-1,0
2026-03-06T11:10:00Z,5087.72,5088.165,5080.475,5086.315,,1,-1,27.015337669217434,29.28305639206926,0,0,1,0,0,0,4,7.3529806205908015,1.0681328995271282,-1,1
2026-03-06T11:15:00Z,5086.325,5090.795,5085.73,5089.55,,1,-1,27.015337669217434,29.28305639206926,0,0,0,0,0,0,4,7.18955343340578,1.0681328995271282,-1,0
2026-03-06T11:20:00Z,5089.595,5098.58,5089.585,5096.03,,1,-1,27.015337669217434,29.28305639206926,0,0,0,0,0,0,4,7.321013902448206,1.0681328995271282,-1,0
2026-03-06T11:25:00Z,5096.035,5096.405,5094.055,5094.63,,1,-1,27.015337669217434,28.928059421447497,0,0,0,0,0,0,4,6.965941480844724,1.0706146774511136,-1,0
2026-03-06T11:30:00Z,5094.615,5099.735,5090.065,5093.205,,1,-1,27.015337669217434,28.928059421447497,0,1,0,0,0,0,4,7.159088517927249,1.0706146774511136,-1,1
2026-03-06T11:35:00Z,5093.2,5093.205,5089.58,5092.28,,1,-1,27.015337669217434,28.928059421447497,0,0,0,0,0,0,4,6.906653623789588,1.0706146774511136,-1,0
2026-03-06T11:40:00Z,5092.165,5092.435,5080.92,5081.27,,1,-1,27.015337669217434,29.04193971725167,0,0,1,0,0,0,4,7.2358212220903555,1.10676306571356,-1,1
2026-03-06T11:45:00Z,5081.285,5087.255,5080.93,5084.925,,1,-1,27.015337669217434,29.04193971725167,0,0,1,0,0,0,4,7.170762563369602,1.10676306571356,-1,0
2026-03-06T11:50:00Z,5085.015,5086.285,5077.43,5078.725,,1,-1,27.015337669217434,29.04193971725167,1,1,0,1,0,0,4,7.2910652374146,1.10676306571356,-1,1
2026-03-06T11:55:00Z,5078.74,5080.835,5063.215,5077.28,,1,-1,27.607454650150796,30.365526176373272,0,1,0,1,0,0,4,8.028846291884978,1.1668581445660786,-1,0
2026-03-06T12:00:00Z,5077.34,5085.495,5076.43,5082.44,,1,-1,27.607454650150796,30.365526176373272,0,0,0,1,1,0,4,8.102857271036022,1.1668581445660786,-1,1
2026-03-06T12:05:00Z,5082.425,5087.4,5079.76,5086.72,,1,-1,27.607454650150796,30.365526176373272,0,0,0,0,0,0,4,8.06979603739055,1.1668581445660786,-1,0
2026-03-06T12:10:00Z,5086.725,5091.26,5086.345,5090.045,,1,-1,27.607454650150796,30.999970686062472,0,0,0,0,0,0,4,7.844453463291222,1.1629133160753404,-1,0
2026-03-06T12:15:00Z,5090.38,5096.4,5088.355,5095.91,,1,-1,27.607454650150796,30.999970686062472,0,0,0,0,0,0,4,7.858778215913283,1.1629133160753404,-1,0
2026-03-06T12:20:00Z,5095.885,5096.725,5089.02,5089.495,,1,-1,27.607454650150796,30.999970686062472,0,0,0,0,0,0,4,7.847794057633757,1.1629133160753404,-1,0
2026-03-06T12:25:00Z,5089.48,5090.94,5086.175,5088.61,,1,-1,27.607454650150796,30.827728578443498,0,0,0,0,0,0,4,7.627594482088447,1.1324153114328892,-1,0
2026-03-06T12:30:00Z,5088.63,5092.065,5085.305,5090.98,,1,-1,27.607454650150796,30.827728578443498,0,0,0,0,0,0,4,7.5656234476535085,1.1324153114328892,-1,0
2026-03-06T12:35:00Z,5090.985,5095.925,5087.97,5095.905,,1,-1,27.607454650150796,30.827728578443498,0,0,0,0,0,0,4,7.593436058535396,1.1324153114328892,-1,0
2026-03-06T12:40:00Z,5095.91,5096.505,5090.35,5096.145,,3,0,27.607454650150796,30.733862800885085,0,0,0,0,0,0,4,7.4906906257828485,1.1078734790679976,-1,0
2026-03-06T12:45:00Z,5096.13,5096.555,5088.465,5089.785,,3,0,27.607454650150796,30.733862800885085,0,0,0,0,0,0,4,7.533498438226942,1.1078734790679976,-1,0
2026-03-06T12:50:00Z,5089.94,5091.935,5085.01,5085.775,,3,0,27.607454650150796,30.733862800885085,0,0,0,0,0,0,4,7.490034264067887,1.1078734790679976,-1,0
2026-03-06T12:55:00Z,5085.77,5091.725,5081.44,5083.295,,1,-1,28.157277561017487,30.940510848403267,1,0,0,1,0,0,4,7.689674673777378,1.1068547411200274,-1,1
2026-03-06T13:00:00Z,5083.29,5083.67,5071.405,5076.145,,1,-1,28.157277561017487,30.940510848403267,0,1,1,1,0,0,5,8.016483625650446,1.1068547411200274,-1,0
2026-03-06T13:05:00Z,5076.135,5076.19,5065.5,5070.525,,1,-1,28.157277561017487,30.940510848403267,0,0,1,1,0,0,5,8.2074490809611,1.1068547411200274,-1,1
2026-03-06T13:10:00Z,5070.51,5075.755,5067.43,5073.42,,1,-1,28.157277561017487,32.10825375724268,0,0,1,1,0,0,5,8.215845575178152,1.1221348256613193,-1,0
2026-03-06T13:15:00Z,5073.205,5078.27,5072.63,5077.06,,1,-1,28.157277561017487,32.10825375724268,0,1,1,1,0,0,5,8.031856605522593,1.1221348256613193,-1,1
2026-03-06T13:20:00Z,5077.085,5084.795,5075.105,5084.52,,1,-1,28.157277561017487,32.10825375724268,0,0,0,1,0,0,5,8.150295419413874,1.1221348256613193,-1,0
2026-03-06T13:25:00Z,5084.535,5088.995,5080.62,5083.215,,1,-1,28.157277561017487,32.467225325281554,0,0,0,1,0,0,5,8.166345746598598,1.1260970573613371,-1,1
2026-03-06T13:30:00Z,5083.19,5126.635,5083.19,5124.05,,1,-1,28.157277561017487,32.467225325281554,0,0,1,1,0,0,5,10.686249621841599,1.1260970573613371,-1,0
2026-03-06T13:35:00Z,5124.51,5131.245,5119.355,5124.435,,1,-1,28.157277561017487,32.467225325281554,0,0,1,1,0,1,5,10.77223179171008,1.1260970573613371,-1,1
2026-03-06T13:40:00Z,5124.505,5125.915,5113.17,5121.64,,3,0,28.157277561017487,31.127034354821948,0,0,1,0,0,0,5,10.913143806587923,1.3003506573887056,-1,0
2026-03-06T13:45:00Z,5121.665,5122.51,5111.675,5117.62,,3,0,28.157277561017487,31.127034354821948,0,1,1,0,0,0,5,10.907562106117359,1.3003506573887056,-1,0
2026-03-06T13:50:00Z,5117.765,5121.905,5100.94,5102.235,,3,0,28.157277561017487,31.127034354821948,0,0,1,0,0,0,5,11.625950527108985,1.3003506573887056,-1,0
2026-03-06T13:55:00Z,5102.275,5102.34,5073.97,5085.12,,1,-1,26.650034743213418,29.23168219968887,0,0,1,0,0,1,5,12.821954060886908,1.4415692200673325,-1,1
2026-03-06T14:00:00Z,5085.17,5102.895,5080.905,5089.465,,1,-1,26.650034743213418,29.23168219968887,0,0,1,0,0,0,5,13.47681448510932,1.4415692200673325,-1,0
2026-03-06T14:05:00Z,5089.445,5091.705,5084.91,5088.43,,1,-1,26.650034743213418,29.23168219968887,0,0,1,0,0,0,5,12.999542021887232,1.4415692200673325,-1,1
2026-03-06T14:10:00Z,5088.41,5099.94,5084.97,5097.25,,3,0,26.650034743213418,27.47171234135101,0,0,1,0,0,0,5,13.140289020323811,1.4186087644599257,-1,0
2026-03-06T14:15:00Z,5097.31,5098.335,5088.145,5098.155,,3,0,26.650034743213418,27.47171234135101,0,0,1,0,0,0,5,12.929554090300654,1.4186087644599257,-1,0
2026-03-06T14:20:00Z,5098.16,5107.515,5092.695,5107.445,,3,0,26.650034743213418,27.47171234135101,0,0,1,0,0,0,5,13.064585940993508,1.4186087644599257,-1,0
2026-03-06T14:25:00Z,5107.35,5109.57,5102.56,5104.47,,3,0,26.650034743213418,26.267110711050595,0,0,1,0,0,0,5,12.632115516636778,1.3915499799356192,-1,0
2026-03-06T14:30:00Z,5104.48,5115.7,5100.36,5107.16,,3,0,26.650034743213418,26.267110711050595,0,0,1,0,0,1,5,12.82553583687702,1.3915499799356192,-1,0
2026-03-06T14:35:00Z,5107.16,5108.705,5086.905,5088.785,,3,0,26.650034743213418,26.267110711050595,0,0,1,0,0,0,5,13.466568991385817,1.3915499799356192,-1,0
2026-03-06T14:40:00Z,5088.835,5096.43,5084.185,5089.63,,1,-1,26.650034743213418,25.52332111683104,0,0,1,0,0,0,5,13.379314063429678,1.4141023839903815,-1,1
2026-03-06T14:45:00Z,5089.64,5100.16,5087.515,5090.635,,1,-1,26.650034743213418,25.52332111683104,0,0,1,0,0,0,5,13.326863058898953,1.4141023839903815,-1,0
2026-03-06T14:50:00Z,5090.62,5105.905,5090.595,5104.12,,1,-1,26.650034743213418,25.52332111683104,0,0,1,0,0,0,5,13.468515697548991,1.4141023839903815,-1,1
2026-03-06T14:55:00Z,5104.11,5132.44,5103.445,5130.2,,1,1,25.191392885039203,25.717408969379285,1,1,0,1,0,0,5,14.577550290581199,1.4890062388916245,1,0
2026-03-06T15:00:00Z,5130.18,5159.185,5127.96,5147.945,,1,1,25.191392885039203,25.717408969379285,0,0,0,1,0,0,5,15.766653841253996,1.4890062388916245,1,1
2026-03-06T15:05:00Z,5147.92,5159.205,5145.055,5151.02,,1,1,25.191392885039203,25.717408969379285,0,0,0,1,0,0,5,15.651178566878684,1.4890062388916245,1,0
2026-03-06T15:10:00Z,5151.035,5157.245,5137.905,5149.3,,1,1,25.191392885039203,26.934091696819728,0,0,0,1,0,0,5,15.914665812101646,1.4831600777193372,1,1
2026-03-06T15:15:00Z,5149.475,5152.955,5144.42,5150.02,,1,1,25.191392885039203,26.934091696819728,0,0,0,1,0,0,5,15.387546825522946,1.4831600777193372,1,0
2026-03-06T15:20:00Z,5150.01,5168.555,5149.81,5166.23,,1,1,25.191392885039203,26.934091696819728,0,0,0,1,0,0,5,15.627364909414156,1.4831600777193372,1,1
2026-03-06T15:25:00Z,5166.24,5171.89,5157.1,5161.835,,1,1,25.191392885039203,28.446421709593697,0,0,0,1,0,1,5,15.567553130170285,1.4559968017454274,1,0
2026-03-06T15:30:00Z,5161.845,5166.84,5153.715,5154.63,,1,1,25.191392885039203,28.446421709593697,0,0,0,1,0,0,5,15.393085049443837,1.4559968017454274,1,1
2026-03-06T15:35:00Z,5154.64,5162.63,5153.505,5156.65,,1,1,25.191392885039203,28.446421709593697,0,0,0,1,0,0,5,14.945364688769276,1.4559968017454274,1,0
2026-03-06T15:40:00Z,5156.76,5160.79,5149.885,5154.095,,1,1,25.191392885039203,29.850728150026665,0,0,0,1,0,0,5,14.656767211000025,1.3837009108500304,1,1
2026-03-06T15:45:00Z,5154.04,5157.7,5144.075,5146.66,,1,1,25.191392885039203,29.850728150026665,0,0,0,1,0,0,5,14.583069553071452,1.3837009108500304,1,0
2026-03-06T15:50:00Z,5146.675,5147.18,5134.45,5141.8,,1,1,25.191392885039203,29.850728150026665,0,1,0,1,0,0,5,14.45070744213781,1.3837009108500304,1,1
2026-03-06T15:55:00Z,5141.195,5148.445,5138.49,5141.835,,3,0,24.58169735965094,29.92096854411663,0,1,0,0,0,0,5,14.129585481985105,1.344326720564217,1,0
2026-03-06T16:00:00Z,5141.84,5150.925,5140.605,5149.72,,3,0,24.58169735965094,29.92096854411663,0,0,0,0,0,0,5,13.857472233271926,1.344326720564217,1,0
2026-03-06T16:05:00Z,5149.715,5150.07,5142.365,5145.07,,3,0,24.58169735965094,29.92096854411663,0,0,0,0,0,0,5,13.418009930895353,1.344326720564217,1,0
2026-03-06T16:10:00Z,5145.075,5145.74,5136.065,5143.905,,3,0,24.58169735965094,29.98619176720017,0,1,0,0,0,0,5,13.150652078688555,1.2738612875345654,1,0
2026-03-06T16:15:00Z,5143.9,5153.3,5143.575,5149.615,,3,0,24.58169735965094,29.98619176720017,0,0,0,0,0,0,5,12.905962644496542,1.2738612875345654,1,0
2026-03-06T16:20:00Z,5149.61,5151.325,5138.94,5140.625,,3,0,24.58169735965094,29.98619176720017,0,1,0,0,0,0,5,12.868751027032518,1.2738612875345654,1,0
2026-03-06T16:25:00Z,5140.635,5142.735,5136.53,5142.405,,3,0,24.58169735965094,30.14747906796645,0,1,0,0,0,0,5,12.392768810815905,1.2188127815024579,1,0
2026-03-06T16:30:00Z,5142.435,5146.36,5133.31,5137.34,,3,0,24.58169735965094,30.14747906796645,0,0,0,0,0,1,5,12.439713895757574,1.2188127815024579,1,0
2026-03-06T16:35:00Z,5137.335,5140.92,5130.18,5130.345,,3,0,24.58169735965094,30.14747906796645,0,0,0,0,0,0,5,12.318305760346304,1.2188127815024579,1,0
2026-03-06T16:40:00Z,5130.395,5142.74,5125.865,5142.3,,3,0,24.58169735965094,29.449515273292217,0,0,0,0,0,1,5,12.643783920321567,1.1846741494949478,1,0
2026-03-06T16:45:00Z,5142.305,5148.24,5141.31,5142.135,,3,0,24.58169735965094,29.449515273292217,0,0,0,0,0,0,5,12.235656497441411,1.1846741494949478,1,0
2026-03-06T16:50:00Z,5142.165,5147.935,5140.35,5140.35,,3,0,24.58169735965094,29.449515273292217,0,0,0,0,0,0,5,11.90346674762417,1.1846741494949478,1,0
2026-03-06T16:55:00Z,5140.565,5144.01,5130.05,5140.125,,3,0,23.91414087957582,28.89667911249973,0,0,0,0,0,0,5,12.050361979936733,1.1468419974377857,1,0
2026-03-06T17:00:00Z,5140.225,5142.675,5133.36,5133.6,,3,0,23.91414087957582,28.89667911249973,0,0,0,0,0,0,3,11.85497898136986,1.1468419974377857,1,0
2026-03-06T17:05:00Z,5133.595,5137.295,5129.02,5136.28,,3,0,23.91414087957582,28.89667911249973,0,0,0,0,0,0,3,11.599266196986273,1.1468419974377857,1,0
2026-03-06T17:10:00Z,5136.285,5139.91,5134.595,5136.785,,3,0,23.91414087957582,28.298247931486348,0,0,0,0,0,0,3,11.150390040058653,1.096159429379246,1,0
2026-03-06T17:15:00Z,5136.755,5143.675,5133.305,5143.525,,3,0,23.91414087957582,28.298247931486348,0,0,0,0,0,0,3,11.09464789434017,1.096159429379246,1,0
2026-03-06T17:20:00Z,5143.52,5145.68,5138.585,5144.245,,3,0,23.91414087957582,28.298247931486348,0,0,0,0,0,0,3,10.808958759030176,1.096159429379246,1,0
2026-03-06T17:25:00Z,5144.25,5144.91,5137.17,5142.445,,3,0,23.91414087957582,27.911926531791277,0,0,0,0,0,0,3,10.589747419099435,1.0456921635751684,1,0
2026-03-06T17:30:00Z,5142.45,5151.33,5140.71,5150.915,,3,0,23.91414087957582,27.911926531791277,0,0,0,0,0,0,3,10.59190831773518,1.0456921635751684,1,0
2026-03-06T17:35:00Z,5150.925,5152.585,5144.03,5145.27,,3,0,23.91414087957582,27.911926531791277,0,0,0,0,0,0,3,10.446414866468402,1.0456921635751684,1,0
2026-03-06T17:40:00Z,5145.29,5145.835,5136.755,5137.585,,3,0,23.91414087957582,27.93185222859533,0,0,0,0,0,0,3,10.348813804577796,1.012251290638212,1,0
2026-03-06T17:45:00Z,5137.685,5140.465,5134.605,5138.31,,3,0,23.91414087957582,27.93185222859533,0,0,0,0,0,0,3,10.028184247107996,1.012251290638212,1,0
2026-03-06T17:50:00Z,5138.315,5140.775,5133.555,5134.585,,3,0,23.91414087957582,27.93185222859533,0,0,0,0,0,0,3,9.827599658028806,1.012251290638212,1,0
2026-03-06T17:55:00Z,5134.585,5141.13,5133.04,5141.01,,3,0,23.294267005220355,27.59960071945967,0,1,0,0,0,0,3,9.703485396741044,0.9554973262979705,1,0
2026-03-06T18:00:00Z,5141.015,5145.775,5138.88,5141.905,,3,0,23.294267005220355,27.59960071945967,0,1,0,0,0,0,3,9.502879296973791,0.9554973262979705,1,0
2026-03-06T18:05:00Z,5141.915,5147.48,5140.515,5144.49,,3,0,23.294267005220355,27.59960071945967,0,0,0,0,0,0,3,9.321602204332752,0.9554973262979705,1,0
2026-03-06T18:10:00Z,5144.505,5147.36,5141.845,5145.565,,3,0,23.294267005220355,27.65204182995068,0,0,0,0,0,0,3,9.049702046880371,0.9076236130045597,1,0
2026-03-06T18:15:00Z,5145.555,5145.87,5143.2,5143.845,,3,0,23.294267005220355,27.65204182995068,0,0,0,0,0,0,3,8.594009043531779,0.9076236130045597,1,0
2026-03-06T18:20:00Z,5143.86,5149.54,5143.785,5147.7,,3,0,23.294267005220355,27.65204182995068,0,0,0,0,0,0,3,8.391222683279517,0.9076236130045597,1,0
2026-03-06T18:25:00Z,5147.75,5151.095,5147.375,5150.615,,3,0,23.294267005220355,27.8994350466246,0,0,0,0,0,0,3,8.05756392018814,0.8629580038253327,1,0
2026-03-06T18:30:00Z,5150.67,5152.755,5149.02,5152.33,,3,0,23.294267005220355,27.8994350466246,0,0,0,0,0,0,3,7.748809354460393,0.8629580038253327,1,0
2026-03-06T18:35:00Z,5152.325,5157.98,5149.535,5156.51,,3,0,23.294267005220355,27.8994350466246,0,0,0,0,0,0,3,7.7985372577132015,0.8629580038253327,1,0
2026-03-06T18:40:00Z,5156.5,5165.415,5153.845,5165.14,,3,0,23.294267005220355,28.82815330549526,0,0,0,0,0,0,3,8.067927453590809,0.8567933038889527,1,0
2026-03-06T18:45:00Z,5165.18,5167.875,5161.06,5161.91,,3,0,23.294267005220355,28.82815330549526,0,0,0,0,0,1,3,7.978432635477151,0.8567933038889527,1,0
2026-03-06T18:50:00Z,5161.925,5162.52,5156.87,5157.76,,3,0,23.294267005220355,28.82815330549526,0,0,0,0,0,0,3,7.812116018657393,0.8567933038889527,1,0
2026-03-06T18:55:00Z,5157.74,5163.98,5157.45,5161.08,,3,0,23.284128951203453,29.798638121209997,0,0,0,0,0,0,3,7.7205363030389895,0.8376689459869018,1,0
2026-03-06T19:00:00Z,5161.07,5166.35,5160.515,5164.55,,3,0,23.284128951203453,29.798638121209997,0,0,0,0,0,0,3,7.585855138536208,0.8376689459869018,1,0
2026-03-06T19:05:00Z,5164.34,5168.835,5160.625,5167.715,,3,0,23.284128951203453,29.798638121209997,0,0,0,0,0,0,3,7.630436914355053,0.8376689459869018,1,0
2026-03-06T19:10:00Z,5167.71,5171.405,5166.32,5171.405,,3,0,23.284128951203453,30.856384651108083,0,0,0,0,0,0,3,7.448619991901123,0.8209875681582917,1,0
2026-03-06T19:15:00Z,5171.295,5174.67,5170.165,5174.32,,3,0,23.284128951203453,30.856384651108083,0,0,0,0,0,0,3,7.238361421051051,0.8209875681582917,1,0
2026-03-06T19:20:00Z,5174.365,5174.505,5165.385,5168.275,,3,0,23.284128951203453,30.856384651108083,0,0,0,0,0,0,3,7.372764176690254,0.8209875681582917,1,0
2026-03-06T19:25:00Z,5168.285,5169.435,5164.51,5165.365,,3,0,23.284128951203453,31.98312722396775,0,0,0,0,0,0,3,7.197923878355248,0.8043375633965547,1,0
2026-03-06T19:30:00Z,5165.29,5168.215,5163.87,5165.475,,3,0,23.284128951203453,31.98312722396775,0,0,0,0,0,0,3,6.994143601329891,0.8043375633965547,1,0
2026-03-06T19:35:00Z,5165.735,5166.695,5157.76,5159.445,,3,0,23.284128951203453,31.98312722396775,0,0,0,0,0,0,3,7.132776201234862,0.8043375633965547,1,0
2026-03-06T19:40:00Z,5159.47,5162.71,5158.175,5158.305,,3,0,23.284128951203453,32.24156125226812,0,0,0,0,0,0,3,6.947220758289505,0.7927390493820504,1,0
2026-03-06T19:45:00Z,5158.285,5161.245,5156.79,5160.46,,3,0,23.284128951203453,32.24156125226812,0,0,0,0,0,0,3,6.769204989840249,0.7927390493820504,1,0
2026-03-06T19:50:00Z,5160.38,5163.96,5159.935,5162.3,,3,0,23.284128951203453,32.24156125226812,0,0,0,0,0,0,3,6.573190347708777,0.7927390493820504,1,0
2026-03-06T19:55:00Z,5162.305,5162.825,5159.06,5159.73,,3,0,23.509568004780107,32.37008175096141,0,0,0,0,0,0,3,6.372605322872394,0.775074463545084,1,0
2026-03-06T20:00:00Z,5159.9,5162.63,5155.83,5156.385,,3,0,23.509568004780107,32.37008175096141,0,0,0,0,0,0,3,6.403133514095807,0.775074463545084,1,0
2026-03-06T20:05:00Z,5156.5,5161.365,5156.425,5159.21,,3,0,23.509568004780107,32.37008175096141,0,0,0,0,0,0,3,6.30148112023179,0.775074463545084,1,0
2026-03-06T20:10:00Z,5159.185,5159.22,5153.925,5155.295,,3,0,23.509568004780107,32.151361346848425,0,0,0,0,0,0,3,6.22958961164381,0.7671147178247207,1,0
2026-03-06T20:15:00Z,5155.31,5158.225,5154.415,5154.99,,3,0,23.509568004780107,32.151361346848425,0,0,0,0,0,0,3,6.0567617822407085,0.7671147178247207,1,0
2026-03-06T20:20:00Z,5154.94,5159.1,5152.665,5158.53,,3,0,23.509568004780107,32.151361346848425,0,0,0,0,0,1,3,6.083778797794972,0.7671147178247207,1,0
2026-03-06T20:25:00Z,5158.56,5160.655,5153.125,5153.825,,3,0,23.509568004780107,31.796345199440445,0,0,0,0,0,0,3,6.18708031223817,0.7595227636537035,1,0
2026-03-06T20:30:00Z,5153.85,5156.49,5150.99,5151.325,,3,0,23.509568004780107,31.796345199440445,0,0,0,0,0,0,3,6.138003147078301,0.7595227636537035,1,0
2026-03-06T20:35:00Z,5151.235,5156.02,5149.34,5155.55,,3,0,23.509568004780107,31.796345199440445,0,0,0,0,0,1,3,6.176717208001301,0.7595227636537035,1,0
2026-03-06T20:40:00Z,5155.54,5161.615,5153.175,5157.77,,3,0,23.509568004780107,31.061016366894002,0,0,0,0,0,0,3,6.338380264572607,0.7697161453086123,1,0
2026-03-06T20:45:00Z,5157.725,5159.82,5156.33,5159.665,,3,0,23.509568004780107,31.061016366894002,0,0,0,0,0,0,3,6.134924531388834,0.7697161453086123,1,0
2026-03-06T20:50:00Z,5159.74,5160.815,5153.61,5156.43,,3,0,23.509568004780107,31.061016366894002,0,0,0,0,0,0,3,6.211358493432484,0.7697161453086123,1,0
2026-03-06T20:55:00Z,5156.37,5156.37,5150.695,5153.345,,3,0,23.28459524691909,30.37821102238659,0,0,0,0,0,0,3,6.1773328867587765,0.7729802975015306,1,0
2026-03-06T21:00:00Z,5153.34,5161.52,5150.99,5160.915,,3,0,23.28459524691909,30.37821102238659,0,0,0,0,0,0,1,6.488237680561768,0.7729802975015306,1,0
2026-03-06T21:05:00Z,5160.92,5167.365,5160.895,5162.66,,3,0,23.28459524691909,30.37821102238659,0,0,0,0,0,0,1,6.486934989093023,0.7729802975015306,1,0
2026-03-06T21:10:00Z,5162.62,5167.63,5162.305,5165.21,,3,0,23.28459524691909,30.282249677993764,0,0,0,0,0,0,1,6.403939632729222,0.8027679489201214,1,0
2026-03-06T21:15:00Z,5165.225,5170.455,5164.87,5169.695,,3,0,23.28459524691909,30.282249677993764,0,0,0,0,0,0,1,6.345443944677137,0.8027679489201214,1,0
2026-03-06T21:20:00Z,5169.69,5170.59,5168.505,5168.52,,3,0,23.28459524691909,30.282249677993764,0,0,0,0,0,0,1,6.041126520057344,0.8027679489201214,1,0
2026-03-06T21:25:00Z,5168.49,5170.46,5165.565,5168.42,,3,0,23.28459524691909,30.410897406657615,0,0,0,0,0,0,1,5.959260340053279,0.7874833219791194,1,0
2026-03-06T21:30:00Z,5168.315,5171.66,5166.52,5171.64,,3,0,23.28459524691909,30.410897406657615,0,0,0,0,0,0,1,5.9007417443351455,0.7874833219791194,1,0
2026-03-06T21:35:00Z,5171.565,5172.385,5169.77,5171.165,,3,0,23.28459524691909,30.410897406657615,0,0,0,0,0,0,1,5.666045905454048,0.7874833219791194,1,0
2026-03-06T21:40:00Z,5171.05,5171.69,5168.77,5170.645,,3,0,23.28459524691909,30.66274120579743,0,0,0,0,0,0,1,5.4698997693501274,0.7756963944740851,1,0
2026-03-06T21:45:00Z,5170.615,5172.365,5169.275,5171.355,,3,0,23.28459524691909,30.66274120579743,0,0,0,0,0,0,1,5.2999069286822715,0.7756963944740851,1,0
2026-03-06T21:50:00Z,5171.345,5172.935,5170.475,5171.69,,3,0,23.28459524691909,30.66274120579743,0,0,0,0,0,0,1,5.097056433776397,0.7756963944740851,1,0
2026-03-06T21:55:00Z,5171.675,5176.63,5170.355,5171.5,,3,0,23.58020044929159,31.203244078250354,0,0,0,0,0,1,1,5.181195259935265,0.7726651791334314,1,0
2026-03-08T22:00:00Z,5171.95,5171.95,5164.475,5165.185,,3,0,23.58020044929159,31.203244078250354,0,0,0,0,0,0,1,5.3450384556541355,0.7726651791334314,1,0
2026-03-08T22:05:00Z,5165.165,5165.295,5118.53,5157.895,,3,0,23.58020044929159,31.203244078250354,0,0,1,0,0,0,1,8.303607137393149,0.7726651791334314,1,0
2026-03-08T22:10:00Z,5157.63,5170.565,5152.73,5159.265,,3,0,23.58020044929159,30.741246214489387,0,0,1,0,0,0,1,8.984420913293642,0.9712952753884309,1,0
2026-03-08T22:15:00Z,5159.265,5160.1,5127.025,5133.4,,3,0,23.58020044929159,30.741246214489387,0,0,1,0,0,0,1,10.705176562344148,0.9712952753884309,1,0
2026-03-08T22:20:00Z,5133.39,5157.75,5131.775,5150.755,,3,0,23.58020044929159,30.741246214489387,0,0,1,0,0,0,1,11.795878236462448,0.9712952753884309,1,0
2026-03-08T22:25:00Z,5149.88,5160.335,5143.205,5156.065,,3,0,23.58020044929159,30.31224819813992,0,0,1,0,0,0,1,12.176886933857995,1.0641907687571632,1,0
2026-03-08T22:30:00Z,5156.09,5164.55,5148.17,5148.75,,3,0,23.58020044929159,30.31224819813992,0,0,1,0,0,0,1,12.477109295725288,1.0641907687571632,1,0
